sample_name,abdominal,caudal,img_name,crosses,plates,wells
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE2,13,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 72-1 F14_E2.tif,14-2_Female_x_72-1_Male,plate8,E2
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE3_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE3,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 72-1 F14_E3.tif,14-2_Female_x_72-1_Male,plate8,E3
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE4,13,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 72-1 F14_E4.tif,14-2_Female_x_72-1_Male,plate8,E4
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE5,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 72-1 F14_E5.tif,14-2_Female_x_72-1_Male,plate8,E5
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE6_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE6,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 72-1 F14_E6.tif,14-2_Female_x_72-1_Male,plate8,E6
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE7,13,16,PLATE 8 F2 VC_ Female 14-2 F14 x Male 72-1 F14_E7.tif,14-2_Female_x_72-1_Male,plate8,E7
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE8,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 72-1 F14_E8.tif,14-2_Female_x_72-1_Male,plate8,E8
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCE9,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 72-1 F14_E9.tif,14-2_Female_x_72-1_Male,plate8,E9
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF1,13,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F1.tif,14-2_Female_x_60-1_Male,plate8,F1
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF10,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F10.tif,14-2_Female_x_60-1_Male,plate8,F10
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF11,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F11.tif,14-2_Female_x_60-1_Male,plate8,F11
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF12,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F12.tif,14-2_Female_x_60-1_Male,plate8,F12
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF2,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F2.tif,14-2_Female_x_60-1_Male,plate8,F2
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF3_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF3,13,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F3.tif,14-2_Female_x_60-1_Male,plate8,F3
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF4,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F4.tif,14-2_Female_x_60-1_Male,plate8,F4
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF5,12,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F5.tif,14-2_Female_x_60-1_Male,plate8,F5
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF6_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF6,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F6.tif,14-2_Female_x_60-1_Male,plate8,F6
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF7,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F7.tif,14-2_Female_x_60-1_Male,plate8,F7
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF8,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F8.tif,14-2_Female_x_60-1_Male,plate8,F8
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCF9,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_F9.tif,14-2_Female_x_60-1_Male,plate8,F9
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG1,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_G1.tif,14-2_Female_x_60-1_Male,plate8,G1
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG10,12,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_G10.tif,14-2_Male_x_60-1_Female,plate8,G10
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG11,13,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_G11.tif,14-2_Male_x_60-1_Female,plate8,G11
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG12,12,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_G12.tif,14-2_Male_x_60-1_Female,plate8,G12
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG2,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_G2.tif,14-2_Female_x_60-1_Male,plate8,G2
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG3_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG3,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_G3.tif,14-2_Female_x_60-1_Male,plate8,G3
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG4,12,19,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_G4.tif,14-2_Female_x_60-1_Male,plate8,G4
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG5,12,18,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_G5.tif,14-2_Female_x_60-1_Male,plate8,G5
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG6_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG6,13,17,PLATE 8 F2 VC_ Female 14-2 F14 x Male 60-1 F14_G6.tif,14-2_Female_x_60-1_Male,plate8,G6
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG7,13,16,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_G7.tif,14-2_Male_x_60-1_Female,plate8,G7
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG8,13,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_G8.tif,14-2_Male_x_60-1_Female,plate8,G8
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCG9,13,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_G9.tif,14-2_Male_x_60-1_Female,plate8,G9
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH1,13,18,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H1.tif,14-2_Male_x_60-1_Female,plate8,H1
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH10,12,18,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H10.tif,14-2_Male_x_60-1_Female,plate8,H10
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH11,13,18,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H11.tif,14-2_Male_x_60-1_Female,plate8,H11
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH12,13,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H12.tif,14-2_Male_x_60-1_Female,plate8,H12
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH2,13,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H2.tif,14-2_Male_x_60-1_Female,plate8,H2
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH3_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH3,13,18,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H3.tif,14-2_Male_x_60-1_Female,plate8,H3
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH4,13,18,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H4.tif,14-2_Male_x_60-1_Female,plate8,H4
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH5,12,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H5.tif,14-2_Male_x_60-1_Female,plate8,H5
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH6_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH6,13,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H6.tif,14-2_Male_x_60-1_Female,plate8,H6
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH7,13,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H7.tif,14-2_Male_x_60-1_Female,plate8,H7
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH8,13,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H8.tif,14-2_Male_x_60-1_Female,plate8,H8
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate8F2VCH9,13,17,PLATE 8 F2 VC_ Male 14-2 F14 x Female 60-1 F14_H9.tif,14-2_Male_x_60-1_Female,plate8,H9
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA1,13,16,PLATE 9 F2 VC_ Male 14-2 F14 x Female 60-1 F14_A1.tif,14-2_Male_x_60-1_Female,plate9,A1
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA10,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A10.tif,14-2_Female_x_33-1_Male,plate9,A10
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA11,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A11.tif,14-2_Female_x_33-1_Male,plate9,A11
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA12,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A12.tif,14-2_Female_x_33-1_Male,plate9,A12
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA2,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 60-1 F14_A2.tif,14-2_Male_x_60-1_Female,plate9,A2
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA3_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA3,13,16,PLATE 9 F2 VC_ Male 14-2 F14 x Female 60-1 F14_A3.tif,14-2_Male_x_60-1_Female,plate9,A3
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA4,13,18,PLATE 9 F2 VC_ Male 14-2 F14 x Female 60-1 F14_A4.tif,14-2_Male_x_60-1_Female,plate9,A4
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA5,13,16,PLATE 9 F2 VC_ Male 14-2 F14 x Female 60-1 F14_A5.tif,14-2_Male_x_60-1_Female,plate9,A5
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA6_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA6,13,16,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A6.tif,14-2_Female_x_33-1_Male,plate9,A6
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA7,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A7.tif,14-2_Female_x_33-1_Male,plate9,A7
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA8,13,16,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A8.tif,14-2_Female_x_33-1_Male,plate9,A8
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCA9,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_A9.tif,14-2_Female_x_33-1_Male,plate9,A9
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB1,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_B1.tif,14-2_Female_x_33-1_Male,plate9,B1
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB10,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B10.tif,14-2_Male_x_33-1_Female,plate9,B10
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB11,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B11.tif,14-2_Male_x_33-1_Female,plate9,B11
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB12,13,16,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B12.tif,14-2_Male_x_33-1_Female,plate9,B12
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB2,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_B2.tif,14-2_Female_x_33-1_Male,plate9,B2
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB3_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB3,14,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_B3.tif,14-2_Female_x_33-1_Male,plate9,B3
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB4,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_B4.tif,14-2_Female_x_33-1_Male,plate9,B4
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB5,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_B5.tif,14-2_Female_x_33-1_Male,plate9,B5
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB6_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB6,12,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_B6.tif,14-2_Female_x_33-1_Male,plate9,B6
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB7,13,18,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_B7.tif,14-2_Female_x_33-1_Male,plate9,B7
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB8,13,16,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_B8.tif,14-2_Female_x_33-1_Male,plate9,B8
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCB9,13,17,PLATE 9 F2 VC_ Female 14-2 F14 x Male 33-1 F14_B9.tif,14-2_Female_x_33-1_Male,plate9,B9
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC1,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C1.tif,14-2_Male_x_33-1_Female,plate9,C1
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC10,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C10.tif,14-2_Male_x_33-1_Female,plate9,C10
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC11_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC11,13,16,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C11.tif,14-2_Male_x_33-1_Female,plate9,C11
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC12_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC12,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C12.tif,14-2_Male_x_33-1_Female,plate9,C12
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC2_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC2,12,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C2.tif,14-2_Male_x_33-1_Female,plate9,C2
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC3_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC3,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C3.tif,14-2_Male_x_33-1_Female,plate9,C3
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC4_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC4,13,16,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C4.tif,14-2_Male_x_33-1_Female,plate9,C4
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC5_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC5,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C5.tif,14-2_Male_x_33-1_Female,plate9,C5
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC6_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC6,12,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C6.tif,14-2_Male_x_33-1_Female,plate9,C6
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC7_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC7,13,16,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C7.tif,14-2_Male_x_33-1_Female,plate9,C7
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC8_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC8,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C8.tif,14-2_Male_x_33-1_Female,plate9,C8
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC9_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCC9,13,18,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_C9.tif,14-2_Male_x_33-1_Female,plate9,C9
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCD1_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCD1,13,17,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_D1.tif,14-2_Male_x_33-1_Female,plate9,D1
AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCD10_AAAWYF7HV_Plate6-9_F2_VC_23s000155-1-1_Loosli_lane1Plate9F2VCD10,13,16,PLATE 9 F2 VC_ Male 14-2 F14 x Female 33-1 F14_D10.tif,14-2_Male_x_33-1_Female,plate9,D10
